date,administrative_area_level_2,administrative_area_level_3,population,people_fully_vaccinated,perc_pop_vaccinated
2021-04-13,Ohio,Fulton,42126,6922,16.431657408726203
2021-04-14,Ohio,Fulton,42126,6923,16.43403123961449
2021-04-15,Ohio,Fulton,42126,7062,16.763993733086455
2021-04-16,Ohio,Fulton,42126,7063,16.766367563974743
2021-04-17,Ohio,Fulton,42126,7305,17.340834638940322
2021-04-18,Ohio,Fulton,42126,7549,17.920049375682478
2021-04-19,Ohio,Fulton,42126,7622,18.093339030527464
2021-04-20,Ohio,Fulton,42126,7666,18.197787589612116
2021-04-21,Ohio,Fulton,42126,7780,18.468404310876892
2021-04-22,Ohio,Fulton,42126,7780,18.468404310876892
2021-04-23,Ohio,Fulton,42126,8018,19.03337606228932
2021-04-24,Ohio,Fulton,42126,8282,19.660067416797226
2021-04-25,Ohio,Fulton,42126,8367,19.861843042301665
2021-04-26,Ohio,Fulton,42126,8487,20.146702748896168
2021-04-27,Ohio,Fulton,42126,8505,20.189431704885344
2021-04-28,Ohio,Fulton,42126,8534,20.25827280064568
2021-04-29,Ohio,Fulton,42126,8732,20.72829131652661
2021-04-30,Ohio,Fulton,42126,8733,20.730665147414896
2021-05-01,Ohio,Fulton,42126,8919,21.172197692636377
2021-05-02,Ohio,Fulton,42126,8999,21.362104163699378
2021-05-03,Ohio,Fulton,42126,9017,21.404833119688554
2021-05-04,Ohio,Fulton,42126,9033,21.442814413901154
2021-05-05,Ohio,Fulton,42126,9034,21.445188244789442
2021-05-06,Ohio,Fulton,42126,9057,21.499786355220053
2021-05-07,Ohio,Fulton,42126,9171,21.770403076484833
2021-05-08,Ohio,Fulton,42126,9341,22.17395432749371
2021-05-09,Ohio,Fulton,42126,9392,22.295019702796374
2021-05-10,Ohio,Fulton,42126,9392,22.295019702796374
2021-05-11,Ohio,Fulton,42126,9432,22.389972938327872
2021-05-12,Ohio,Fulton,42126,9482,22.50866448274225
2021-05-13,Ohio,Fulton,42126,9483,22.511038313630536
2021-05-14,Ohio,Fulton,42126,9517,22.59174856383231
2021-05-15,Ohio,Fulton,42126,9645,22.895598917533114
2021-05-16,Ohio,Fulton,42126,9675,22.96681384418174
2021-05-17,Ohio,Fulton,42126,9727,23.09025305037269
2021-05-18,Ohio,Fulton,42126,9755,23.15672031524474
2021-05-19,Ohio,Fulton,42126,9822,23.315766984760007
2021-05-20,Ohio,Fulton,42126,9899,23.498551963158146
2021-05-21,Ohio,Fulton,42126,9901,23.50329962493472
2021-05-22,Ohio,Fulton,42126,9953,23.62673883112567
2021-05-23,Ohio,Fulton,42126,10024,23.795280824194084
2021-05-24,Ohio,Fulton,42126,10024,23.795280824194084
2021-05-25,Ohio,Fulton,42126,10043,23.840383611071548
2021-05-26,Ohio,Fulton,42126,10101,23.978065802592223
2021-05-27,Ohio,Fulton,42126,10123,24.03029008213455
2021-05-28,Ohio,Fulton,42126,10157,24.111000332336324
2021-05-29,Ohio,Fulton,42126,10218,24.255804016521864
2021-05-30,Ohio,Fulton,42126,10274,24.388738546265962
2021-05-31,Ohio,Fulton,42126,10274,24.388738546265962
2021-06-01,Ohio,Fulton,42126,10290,24.426719840478565
2021-06-02,Ohio,Fulton,42126,10303,24.457579642026303
2021-06-03,Ohio,Fulton,42126,10304,24.459953472914588
2021-06-04,Ohio,Fulton,42126,10342,24.550159046669517
2021-06-05,Ohio,Fulton,42126,10368,24.61187864976499
2021-06-06,Ohio,Fulton,42126,10417,24.72819636329108
2021-06-07,Ohio,Fulton,42126,10489,24.89911218724778
2021-06-08,Ohio,Fulton,42126,10585,25.12699995252338
2021-06-09,Ohio,Fulton,42126,10620,25.210084033613445
2021-06-10,Ohio,Fulton,42126,10620,25.210084033613445
2021-06-11,Ohio,Fulton,42126,10710,25.423728813559322
2021-06-12,Ohio,Fulton,42126,10730,25.47120543132507
2021-06-13,Ohio,Fulton,42126,10772,25.57090632863315
2021-06-14,Ohio,Fulton,42126,10813,25.668233395052937
2021-06-15,Ohio,Fulton,42126,10839,25.729952998148413
2021-06-16,Ohio,Fulton,42126,10902,25.879504344110526
2021-06-17,Ohio,Fulton,42126,10965,26.02905569007264
2021-06-18,Ohio,Fulton,42126,11008,26.131130418269002
2021-06-19,Ohio,Fulton,42126,11042,26.211840668470778
2021-06-20,Ohio,Fulton,42126,11086,26.31628922755543
2021-06-21,Ohio,Fulton,42126,11139,26.442102264634666
2021-06-22,Ohio,Fulton,42126,11165,26.503821867730142
2021-06-23,Ohio,Fulton,42126,11165,26.503821867730142
2021-06-24,Ohio,Fulton,42126,11183,26.54655082371932
2021-06-25,Ohio,Fulton,42126,11208,26.605896595926506
2021-06-26,Ohio,Fulton,42126,11231,26.66049470635712
2021-06-27,Ohio,Fulton,42126,11248,26.700849831458008
2021-06-28,Ohio,Fulton,42126,11292,26.805298390542657
2021-06-29,Ohio,Fulton,42126,11318,26.867017993638132
2021-06-30,Ohio,Fulton,42126,11335,26.90737311873902
2021-07-01,Ohio,Fulton,42126,11335,26.90737311873902
2021-07-02,Ohio,Fulton,42126,11359,26.964345060057923
2021-07-03,Ohio,Fulton,42126,11398,27.056924464701133
2021-07-04,Ohio,Fulton,42126,11398,27.056924464701133
2021-07-05,Ohio,Fulton,42126,11406,27.075915111807436
2021-07-06,Ohio,Fulton,42126,11410,27.085410435360586
2021-07-07,Ohio,Fulton,42126,11425,27.121017898684897
2021-07-08,Ohio,Fulton,42126,11425,27.121017898684897
2021-07-09,Ohio,Fulton,42126,11444,27.166120685562362
2021-07-10,Ohio,Fulton,42126,11470,27.227840288657838
2021-07-11,Ohio,Fulton,42126,11490,27.275316906423587
2021-07-12,Ohio,Fulton,42126,11528,27.365522480178512
2021-07-13,Ohio,Fulton,42126,11572,27.469971039263164
2021-07-14,Ohio,Fulton,42126,11572,27.469971039263164
2021-07-15,Ohio,Fulton,42126,11584,27.498457009922614
2021-07-16,Ohio,Fulton,42126,11603,27.543559796800075
2021-07-17,Ohio,Fulton,42126,11627,27.600531738118978
2021-07-18,Ohio,Fulton,42126,11638,27.62664387789014
2021-07-19,Ohio,Fulton,42126,11639,27.629017708778427
2021-07-20,Ohio,Fulton,42126,11698,27.76907373118739
2021-07-21,Ohio,Fulton,42126,11698,27.76907373118739
2021-07-22,Ohio,Fulton,42126,11707,27.79043820918198
2021-07-23,Ohio,Fulton,42126,11717,27.814176518064855
2021-07-24,Ohio,Fulton,42126,11734,27.854531643165743
2021-07-25,Ohio,Fulton,42126,11734,27.854531643165743
2021-07-26,Ohio,Fulton,42126,11747,27.885391444713477
2021-07-27,Ohio,Fulton,42126,11776,27.954232540473818
2021-07-28,Ohio,Fulton,42126,11776,27.954232540473818
2021-07-29,Ohio,Fulton,42126,12072,28.65688648340692
2021-07-30,Ohio,Fulton,42126,12072,28.65688648340692
2021-07-31,Ohio,Fulton,42126,12100,28.723353748278974
2021-08-01,Ohio,Fulton,42126,12118,28.766082704268147
2021-08-02,Ohio,Fulton,42126,12118,28.766082704268147
2021-08-03,Ohio,Fulton,42126,12152,28.846792954469922
2021-08-04,Ohio,Fulton,42126,12157,28.85866210891136
2021-08-05,Ohio,Fulton,42126,12195,28.948867682666286
2021-08-06,Ohio,Fulton,42126,12195,28.948867682666286
2021-08-07,Ohio,Fulton,42126,12215,28.99634430043204
2021-08-08,Ohio,Fulton,42126,12248,29.074680719745526
2021-08-09,Ohio,Fulton,42126,12265,29.115035844846414
2021-08-10,Ohio,Fulton,42126,12293,29.181503109718463
2021-08-11,Ohio,Fulton,42126,12294,29.18387694060675
2021-08-12,Ohio,Fulton,42126,12318,29.24084888192565
2021-08-13,Ohio,Fulton,42126,12318,29.24084888192565
2021-08-14,Ohio,Fulton,42126,12331,29.27170868347339
2021-08-15,Ohio,Fulton,42126,12349,29.314437639462565
2021-08-16,Ohio,Fulton,42126,12366,29.354792764563452
2021-08-17,Ohio,Fulton,42126,12377,29.380904904334614
2021-08-18,Ohio,Fulton,42126,12408,29.454493661871528
2021-08-19,Ohio,Fulton,42126,12433,29.513839434078715
2021-08-20,Ohio,Fulton,42126,12450,29.554194559179603
2021-08-21,Ohio,Fulton,42126,12510,29.696624412476854
2021-08-22,Ohio,Fulton,42126,12537,29.76071784646062
2021-08-23,Ohio,Fulton,42126,12559,29.812942126002945
2021-08-24,Ohio,Fulton,42126,12612,29.93875516308218
2021-08-25,Ohio,Fulton,42126,12633,29.98860561173622
2021-08-26,Ohio,Fulton,42126,12633,29.98860561173622
2021-08-27,Ohio,Fulton,42126,12659,30.050325214831695
2021-08-28,Ohio,Fulton,42126,12678,30.09542800170916
2021-08-29,Ohio,Fulton,42126,12715,30.183259744575796
2021-08-30,Ohio,Fulton,42126,12742,30.24735317855956
2021-08-31,Ohio,Fulton,42126,12775,30.325689597873048
2021-09-01,Ohio,Fulton,42126,12820,30.432511987845984
2021-09-02,Ohio,Fulton,42126,12820,30.432511987845984
2021-09-03,Ohio,Fulton,42126,12837,30.472867112946872
2021-09-04,Ohio,Fulton,42126,12852,30.508474576271187
2021-09-05,Ohio,Fulton,42126,12873,30.558325024925225
2021-09-06,Ohio,Fulton,42126,12873,30.558325024925225
2021-09-07,Ohio,Fulton,42126,12928,30.688885723781038
2021-09-08,Ohio,Fulton,42126,12931,30.6960072164459
2021-09-09,Ohio,Fulton,42126,12948,30.736362341546787
2021-09-10,Ohio,Fulton,42126,12976,30.80282960641884
2021-09-11,Ohio,Fulton,42126,13065,31.01410055547643
2021-09-12,Ohio,Fulton,42126,13088,31.06869866590704
2021-09-13,Ohio,Fulton,42126,13139,31.189764041209703
2021-09-14,Ohio,Fulton,42126,13165,31.25148364430518
2021-09-15,Ohio,Fulton,42126,14115,33.50662298817832
2021-09-16,Ohio,Fulton,42126,19098,45.33542230451503
2021-09-17,Ohio,Fulton,42126,19125,45.39951573849879
2021-09-18,Ohio,Fulton,42126,19150,45.45886151070598
2021-09-19,Ohio,Fulton,42126,19200,45.577553055120354
2021-09-20,Ohio,Fulton,42126,19215,45.613160518444666
2021-09-21,Ohio,Fulton,42126,19215,45.613160518444666
2021-09-22,Ohio,Fulton,42126,19218,45.62028201110953
2021-09-23,Ohio,Fulton,42126,19225,45.63689882732754
2021-09-24,Ohio,Fulton,42126,19251,45.69861843042302
2021-09-25,Ohio,Fulton,42126,19267,45.73659972463562
2021-09-26,Ohio,Fulton,42126,19287,45.78407634240137
2021-09-27,Ohio,Fulton,42126,19305,45.82680529839054
2021-09-28,Ohio,Fulton,42126,19316,45.852917438161704
2021-09-29,Ohio,Fulton,42126,19335,45.89802022503917
2021-09-30,Ohio,Fulton,42126,19342,45.91463704125718
2021-10-01,Ohio,Fulton,42126,19367,45.97398281346437
2021-10-02,Ohio,Fulton,42126,19370,45.98110430612923
2021-10-03,Ohio,Fulton,42126,19378,46.00009495323553
2021-10-04,Ohio,Fulton,42126,19415,46.08792669610217
2021-10-05,Ohio,Fulton,42126,19431,46.12590799031477
2021-10-06,Ohio,Fulton,42126,19456,46.18525376252196
2021-10-07,Ohio,Fulton,42126,19478,46.23747804206428
2021-10-08,Ohio,Fulton,42126,19646,46.63628163129658
2021-10-09,Ohio,Fulton,42126,19667,46.686132079950625
2021-10-10,Ohio,Fulton,42126,19667,46.686132079950625
2021-10-11,Ohio,Fulton,42126,19686,46.73123486682809
2021-10-12,Ohio,Fulton,42126,19694,46.75022551393439
2021-10-13,Ohio,Fulton,42126,19704,46.773963822817265
2021-10-14,Ohio,Fulton,42126,19759,46.904524521673075
2021-10-15,Ohio,Fulton,42126,19793,46.98523477187485
2021-10-16,Ohio,Fulton,42126,19823,47.05644969852348
2021-10-17,Ohio,Fulton,42126,19829,47.0706926838532
2021-10-18,Ohio,Fulton,42126,19852,47.12529079428381
2021-10-19,Ohio,Fulton,42126,19865,47.156150595831555
2021-10-20,Ohio,Fulton,42126,19894,47.22499169159189
2021-10-21,Ohio,Fulton,42126,19906,47.25347766225134
2021-10-22,Ohio,Fulton,42126,19933,47.317571096235106
2021-10-23,Ohio,Fulton,42126,19948,47.35317855955942
2021-10-24,Ohio,Fulton,42126,19966,47.39590751554859
2021-10-25,Ohio,Fulton,42126,19981,47.431514978872904
2021-10-26,Ohio,Fulton,42126,19987,47.44575796420263
2021-10-27,Ohio,Fulton,42126,20005,47.488486920191804
2021-10-28,Ohio,Fulton,42126,20030,47.54783269239899
2021-10-29,Ohio,Fulton,42126,20038,47.56682333950529
2021-10-30,Ohio,Fulton,42126,20046,47.58581398661159
2021-10-31,Ohio,Fulton,42126,20052,47.60005697194132
2021-11-01,Ohio,Fulton,42126,20062,47.6237952808242
2021-11-02,Ohio,Fulton,42126,20066,47.63329060437734
2021-11-03,Ohio,Fulton,42126,20080,47.666524236813366
2021-11-04,Ohio,Fulton,42126,20099,47.71162702369083
2021-11-05,Ohio,Fulton,42126,20108,47.73299150168542
2021-11-06,Ohio,Fulton,42126,20119,47.75910364145658
2021-11-07,Ohio,Fulton,42126,20143,47.81607558277548
2021-11-08,Ohio,Fulton,42126,20225,48.01072971561506
2021-11-09,Ohio,Fulton,42126,20253,48.07719698048711
2021-11-10,Ohio,Fulton,42126,20275,48.12942126002944
2021-11-11,Ohio,Fulton,42126,20297,48.18164553957176
2021-11-12,Ohio,Fulton,42126,20305,48.20063618667806
2021-11-13,Ohio,Fulton,42126,20317,48.229122157337514
2021-11-14,Ohio,Fulton,42126,20317,48.229122157337514
2021-11-15,Ohio,Fulton,42126,20350,48.307458576651
2021-11-16,Ohio,Fulton,42126,20360,48.33119688553388
2021-11-17,Ohio,Fulton,42126,20374,48.3644305179699
2021-11-18,Ohio,Fulton,42126,20391,48.40478564307079
2021-11-19,Ohio,Fulton,42126,20409,48.447514599059964
2021-11-20,Ohio,Fulton,42126,20421,48.47600056971941
2021-11-21,Ohio,Fulton,42126,20432,48.502112709490575
2021-11-22,Ohio,Fulton,42126,20443,48.52822484926174
2021-11-23,Ohio,Fulton,42126,20451,48.54721549636804
2021-11-24,Ohio,Fulton,42126,20455,48.556710819921186
2021-11-25,Ohio,Fulton,42126,20455,48.556710819921186
2021-11-26,Ohio,Fulton,42126,20455,48.556710819921186
2021-11-27,Ohio,Fulton,42126,20455,48.556710819921186
2021-11-28,Ohio,Fulton,42126,20455,48.556710819921186
2021-11-29,Ohio,Fulton,42126,20516,48.701514504106726
2021-11-30,Ohio,Fulton,42126,20522,48.715757489436456
2021-12-01,Ohio,Fulton,42126,20539,48.756112614537344
2021-12-02,Ohio,Fulton,42126,20555,48.79409390874994
2021-12-03,Ohio,Fulton,42126,20579,48.85106585006884
2021-12-04,Ohio,Fulton,42126,20609,48.922280776717464
2021-12-05,Ohio,Fulton,42126,20641,48.99824336514267
2021-12-06,Ohio,Fulton,42126,20723,49.192897497982244
2021-12-07,Ohio,Fulton,42126,20742,49.23800028485971
2021-12-08,Ohio,Fulton,42126,20774,49.31396287328491
2021-12-09,Ohio,Fulton,42126,20798,49.37093481460381
2021-12-10,Ohio,Fulton,42126,20815,49.411289939704695
2021-12-11,Ohio,Fulton,42126,20882,49.57033660921996
2021-12-12,Ohio,Fulton,42126,20894,49.59882257987941
2021-12-13,Ohio,Fulton,42126,20945,49.719887955182074
2021-12-14,Ohio,Fulton,42126,20958,49.75074775672981
2021-12-15,Ohio,Fulton,42126,20983,49.810093528936996
2021-12-16,Ohio,Fulton,42126,21013,49.881308455585625
2021-12-17,Ohio,Fulton,42126,21043,49.95252338223425
2021-12-18,Ohio,Fulton,42126,21059,49.99050467644685
2021-12-19,Ohio,Fulton,42126,21081,50.042728955989176
2021-12-20,Ohio,Fulton,42126,21099,50.08545791197835
2021-12-21,Ohio,Fulton,42126,21110,50.11157005174951
2021-12-22,Ohio,Fulton,42126,21131,50.16142050040355
2021-12-23,Ohio,Fulton,42126,21141,50.18515880928643
2021-12-24,Ohio,Fulton,42126,21141,50.18515880928643
2021-12-25,Ohio,Fulton,42126,21141,50.18515880928643
2021-12-26,Ohio,Fulton,42126,21141,50.18515880928643
2021-12-27,Ohio,Fulton,42126,21141,50.18515880928643
2021-12-28,Ohio,Fulton,42126,21214,50.35844846413141
2021-12-29,Ohio,Fulton,42126,21237,50.41304657456203
2021-12-30,Ohio,Fulton,42126,21250,50.443906376109766
2021-12-31,Ohio,Fulton,42126,21275,50.50325214831695
2021-01-01,Ohio,Geauga,93649,0,0
2021-01-02,Ohio,Geauga,93649,0,0
2021-01-03,Ohio,Geauga,93649,0,0
2021-01-04,Ohio,Geauga,93649,0,0
2021-01-05,Ohio,Geauga,93649,0,0
2021-01-06,Ohio,Geauga,93649,0,0
2021-01-07,Ohio,Geauga,93649,0,0
2021-01-08,Ohio,Geauga,93649,0,0
2021-01-09,Ohio,Geauga,93649,0,0
2021-01-10,Ohio,Geauga,93649,0,0
2021-01-11,Ohio,Geauga,93649,0,0
2021-01-12,Ohio,Geauga,93649,0,0
2021-01-13,Ohio,Geauga,93649,0,0
2021-01-14,Ohio,Geauga,93649,0,0
2021-01-15,Ohio,Geauga,93649,87,0.09290008435754786
2021-01-16,Ohio,Geauga,93649,127,0.13561276682078827
2021-01-17,Ohio,Geauga,93649,145,0.15483347392924643
2021-01-18,Ohio,Geauga,93649,151,0.1612403762987325
2021-01-19,Ohio,Geauga,93649,153,0.1633760104218945
2021-01-20,Ohio,Geauga,93649,166,0.17725763222244764
2021-01-21,Ohio,Geauga,93649,168,0.17939326634560968
2021-01-22,Ohio,Geauga,93649,330,0.3523796303217333
2021-01-23,Ohio,Geauga,93649,405,0.43246590994030903
2021-01-24,Ohio,Geauga,93649,485,0.5178912748667899
2021-01-25,Ohio,Geauga,93649,491,0.5242981772362759
2021-01-26,Ohio,Geauga,93649,510,0.544586701406315
2021-01-27,Ohio,Geauga,93649,542,0.5787568473769074
2021-01-28,Ohio,Geauga,93649,611,0.652436224625997
2021-01-29,Ohio,Geauga,93649,854,0.9119157705901825
2021-01-30,Ohio,Geauga,93649,1169,1.2482781449882006
2021-01-31,Ohio,Geauga,93649,1302,1.390297814178475
2021-02-01,Ohio,Geauga,93649,1302,1.390297814178475
2021-02-02,Ohio,Geauga,93649,1328,1.4180610577795811
2021-02-03,Ohio,Geauga,93649,1402,1.4970795203365759
2021-02-04,Ohio,Geauga,93649,1482,1.5825048852630568
2021-02-05,Ohio,Geauga,93649,1669,1.7821866757787055
2021-02-06,Ohio,Geauga,93649,2077,2.2178560369037577
2021-02-07,Ohio,Geauga,93649,2264,2.4175378274194066
2021-02-08,Ohio,Geauga,93649,2340,2.498691924099563
2021-02-09,Ohio,Geauga,93649,2393,2.555286228363357
2021-02-10,Ohio,Geauga,93649,2521,2.691966812245726
2021-02-11,Ohio,Geauga,93649,2536,2.7079840681694414
2021-02-12,Ohio,Geauga,93649,2693,2.8756313468376598
2021-02-13,Ohio,Geauga,93649,2782,2.9706670653183695
2021-02-14,Ohio,Geauga,93649,2995,3.1981120994351246
2021-02-15,Ohio,Geauga,93649,3146,3.359352475733857
2021-02-16,Ohio,Geauga,93649,3218,3.43623530416769
2021-02-17,Ohio,Geauga,93649,3451,3.6850366795160654
2021-02-18,Ohio,Geauga,93649,3614,3.8590908605537697
2021-02-19,Ohio,Geauga,93649,3862,4.12390949182586
2021-02-20,Ohio,Geauga,93649,3876,4.138858930687994
2021-02-21,Ohio,Geauga,93649,4379,4.675970912663242
2021-02-22,Ohio,Geauga,93649,4738,5.059317237770825
2021-02-23,Ohio,Geauga,93649,4877,5.2077438093305854
2021-02-24,Ohio,Geauga,93649,4967,5.303847344872876
2021-02-25,Ohio,Geauga,93649,5164,5.5142073060043355
2021-02-26,Ohio,Geauga,93649,5367,5.730974169505281
2021-02-27,Ohio,Geauga,93649,5616,5.996860617838951
2021-02-28,Ohio,Geauga,93649,6035,6.444275966641395
2021-03-01,Ohio,Geauga,93649,6037,6.446411600764557
2021-03-02,Ohio,Geauga,93649,6158,6.575617465215859
2021-03-03,Ohio,Geauga,93649,6294,6.720840585590876
2021-03-04,Ohio,Geauga,93649,6466,6.904505120182811
2021-03-05,Ohio,Geauga,93649,6645,7.095644374205811
2021-03-06,Ohio,Geauga,93649,6830,7.293190530598298
2021-03-07,Ohio,Geauga,93649,7101,7.582568954286751
2021-03-08,Ohio,Geauga,93649,7710,8.232869544789587
2021-03-09,Ohio,Geauga,93649,7720,8.243547715405397
2021-03-10,Ohio,Geauga,93649,7898,8.433619152366816
2021-03-11,Ohio,Geauga,93649,8076,8.623690589328236
2021-03-12,Ohio,Geauga,93649,8420,8.991019658512103
2021-03-13,Ohio,Geauga,93649,8657,9.244092302106804
2021-03-14,Ohio,Geauga,93649,8970,9.57831904238166
2021-03-15,Ohio,Geauga,93649,9194,9.817510064175805
2021-03-16,Ohio,Geauga,93649,9364,9.999038964644576
2021-03-17,Ohio,Geauga,93649,9594,10.244636888808209
2021-03-18,Ohio,Geauga,93649,9677,10.333265704919434
2021-03-19,Ohio,Geauga,93649,10012,10.690984420549071
2021-03-20,Ohio,Geauga,93649,10290,10.987837563668592
2021-03-21,Ohio,Geauga,93649,11064,11.814327969332293
2021-03-22,Ohio,Geauga,93649,11066,11.816463603455457
2021-03-23,Ohio,Geauga,93649,11271,12.035366101079562
2021-03-24,Ohio,Geauga,93649,11422,12.196606477378296
2021-03-25,Ohio,Geauga,93649,11610,12.397356084955526
2021-03-26,Ohio,Geauga,93649,12070,12.88855193328279
2021-03-27,Ohio,Geauga,93649,12420,13.262287904836143
2021-03-28,Ohio,Geauga,93649,13165,14.057811615713996
2021-03-29,Ohio,Geauga,93649,13166,14.058879432775576
2021-03-30,Ohio,Geauga,93649,13526,14.443293574944741
2021-03-31,Ohio,Geauga,93649,13692,14.620551207167187
2021-04-01,Ohio,Geauga,93649,14081,15.035932044122202
2021-04-02,Ohio,Geauga,93649,14614,15.605078537944879
2021-04-03,Ohio,Geauga,93649,15111,16.13578361755064
2021-04-04,Ohio,Geauga,93649,15568,16.623776014693163
2021-04-05,Ohio,Geauga,93649,15928,17.008190156862327
2021-04-06,Ohio,Geauga,93649,16081,17.171566167284222
2021-04-07,Ohio,Geauga,93649,16340,17.4481307862337
2021-04-08,Ohio,Geauga,93649,16910,18.056786511334877
2021-04-09,Ohio,Geauga,93649,17531,18.719900906576687
2021-04-10,Ohio,Geauga,93649,18185,19.418253264850666
2021-04-11,Ohio,Geauga,93649,18935,20.219116061036424
2021-04-12,Ohio,Geauga,93649,19468,20.788262554859102
2021-04-13,Ohio,Geauga,93649,20278,21.65319437473972
2021-04-14,Ohio,Geauga,93649,20283,21.658533460047625
2021-04-15,Ohio,Geauga,93649,21311,22.756249399352903
2021-04-16,Ohio,Geauga,93649,21316,22.76158848466081
2021-04-17,Ohio,Geauga,93649,22120,23.62011340217194
2021-04-18,Ohio,Geauga,93649,22715,24.25546455381264
2021-04-19,Ohio,Geauga,93649,23221,24.795779986972633
2021-04-20,Ohio,Geauga,93649,23554,25.151363068479107
2021-04-21,Ohio,Geauga,93649,24447,26.10492370447095
2021-04-22,Ohio,Geauga,93649,24453,26.111330606840436
2021-04-23,Ohio,Geauga,93649,25011,26.70717252720264
2021-04-24,Ohio,Geauga,93649,25515,27.24535232623947
2021-04-25,Ohio,Geauga,93649,26209,27.98641736697669
2021-04-26,Ohio,Geauga,93649,27406,29.264594389689158
2021-04-27,Ohio,Geauga,93649,27410,29.268865657935482
2021-04-28,Ohio,Geauga,93649,27694,29.57212570342449
2021-04-29,Ohio,Geauga,93649,28240,30.155153819047722
2021-04-30,Ohio,Geauga,93649,28240,30.155153819047722
2021-05-01,Ohio,Geauga,93649,28997,30.963491334664546
2021-05-02,Ohio,Geauga,93649,29207,31.187732917596556
2021-05-03,Ohio,Geauga,93649,29266,31.250734124229837
2021-05-04,Ohio,Geauga,93649,29430,31.425856122329122
2021-05-05,Ohio,Geauga,93649,29433,31.429059573513864
2021-05-06,Ohio,Geauga,93649,29668,31.679996582985403
2021-05-07,Ohio,Geauga,93649,29985,32.01849459150658
