Datetime,Month,Weekday,Hour,Total Usage
2024-03-28 20:00:00,Mar,Thursday,21,2113780.8
2024-03-28 21:00:00,Mar,Thursday,22,2018064.52
2024-03-28 22:00:00,Mar,Thursday,23,1924006.67
2024-03-28 23:00:00,Mar,Thursday,24,1857214.89
2024-03-29 00:00:00,Mar,Friday,1,1840980.51
2024-03-29 01:00:00,Mar,Friday,2,1813637.71
2024-03-29 02:00:00,Mar,Friday,3,1787047.24
2024-03-29 03:00:00,Mar,Friday,4,1792253.9
2024-03-29 04:00:00,Mar,Friday,5,1890930.82
2024-03-29 05:00:00,Mar,Friday,6,2021331.87
2024-03-29 06:00:00,Mar,Friday,7,2142195.86
2024-03-29 07:00:00,Mar,Friday,8,2163746.13
2024-03-29 08:00:00,Mar,Friday,9,2144176.87
2024-03-29 09:00:00,Mar,Friday,10,2119046.32
2024-03-29 10:00:00,Mar,Friday,11,2086794.13
2024-03-29 11:00:00,Mar,Friday,12,2039827.25
2024-03-29 12:00:00,Mar,Friday,13,1999632.42
2024-03-29 13:00:00,Mar,Friday,14,1991139.01
2024-03-29 14:00:00,Mar,Friday,15,1967622.36
2024-03-29 15:00:00,Mar,Friday,16,1981712.6
2024-03-29 16:00:00,Mar,Friday,17,1951693.93
2024-03-29 17:00:00,Mar,Friday,18,1957574.16
2024-03-29 18:00:00,Mar,Friday,19,1946159.31
2024-03-29 19:00:00,Mar,Friday,20,1974419.51
2024-03-29 20:00:00,Mar,Friday,21,1964073.44
2024-03-29 21:00:00,Mar,Friday,22,1867485.54
2024-03-29 22:00:00,Mar,Friday,23,1764117.85
2024-03-29 23:00:00,Mar,Friday,24,1692964.98
2024-03-30 00:00:00,Mar,Saturday,1,1648487.74
2024-03-30 01:00:00,Mar,Saturday,2,1620856.61
2024-03-30 02:00:00,Mar,Saturday,3,1624119.66
2024-03-30 03:00:00,Mar,Saturday,4,1639078.45
2024-03-30 04:00:00,Mar,Saturday,5,1678999.32
2024-03-30 05:00:00,Mar,Saturday,6,1727536.8
2024-03-30 06:00:00,Mar,Saturday,7,1788713.6
2024-03-30 07:00:00,Mar,Saturday,8,1880608.15
2024-03-30 08:00:00,Mar,Saturday,9,1950745.68
2024-03-30 09:00:00,Mar,Saturday,10,1950579.66
2024-03-30 10:00:00,Mar,Saturday,11,1933955.77
2024-03-30 11:00:00,Mar,Saturday,12,1903283.68
2024-03-30 12:00:00,Mar,Saturday,13,1901865.66
2024-03-30 13:00:00,Mar,Saturday,14,1883088.31
2024-03-30 14:00:00,Mar,Saturday,15,1891146.16
2024-03-30 15:00:00,Mar,Saturday,16,1908049.28
2024-03-30 16:00:00,Mar,Saturday,17,1937127.66
2024-03-30 17:00:00,Mar,Saturday,18,1945952.52
2024-03-30 18:00:00,Mar,Saturday,19,1925907.58
2024-03-30 19:00:00,Mar,Saturday,20,1950418.91
2024-03-30 20:00:00,Mar,Saturday,21,1929325.04
2024-03-30 21:00:00,Mar,Saturday,22,1856917.59
2024-03-30 22:00:00,Mar,Saturday,23,1754073.62
2024-03-30 23:00:00,Mar,Saturday,24,1666264.58
2024-03-31 00:00:00,Mar,Sunday,1,1576177.82
2024-03-31 01:00:00,Mar,Sunday,2,1524109.0
2024-03-31 02:00:00,Mar,Sunday,3,1523572.79
2024-03-31 03:00:00,Mar,Sunday,4,1498746.75
2024-03-31 04:00:00,Mar,Sunday,5,1525691.55
2024-03-31 05:00:00,Mar,Sunday,6,1584167.73
2024-03-31 06:00:00,Mar,Sunday,7,1662146.46
2024-03-31 07:00:00,Mar,Sunday,8,1735219.48
2024-03-31 08:00:00,Mar,Sunday,9,1811109.09
2024-03-31 09:00:00,Mar,Sunday,10,1873763.91
2024-03-31 10:00:00,Mar,Sunday,11,1883764.21
2024-03-31 11:00:00,Mar,Sunday,12,1853632.17
2024-03-31 12:00:00,Mar,Sunday,13,1827755.13
2024-03-31 13:00:00,Mar,Sunday,14,1798317.66
2024-03-31 14:00:00,Mar,Sunday,15,1809696.5
2024-03-31 15:00:00,Mar,Sunday,16,1806470.37
2024-03-31 16:00:00,Mar,Sunday,17,1853687.45
2024-03-31 17:00:00,Mar,Sunday,18,1857843.11
2024-03-31 18:00:00,Mar,Sunday,19,1876936.86
2024-03-31 19:00:00,Mar,Sunday,20,1958109.16
2024-03-31 20:00:00,Mar,Sunday,21,1932181.71
2024-03-31 21:00:00,Mar,Sunday,22,1837267.33
2024-03-31 22:00:00,Mar,Sunday,23,1734779.17
2024-03-31 23:00:00,Mar,Sunday,24,1632291.01
2024-04-01 00:00:00,Apr,Monday,1,1615522.45
2024-04-01 01:00:00,Apr,Monday,2,1582332.65
2024-04-01 02:00:00,Apr,Monday,3,1585775.32
2024-04-01 03:00:00,Apr,Monday,4,1602966.35
2024-04-01 04:00:00,Apr,Monday,5,1700508.71
2024-04-01 05:00:00,Apr,Monday,6,1866880.33
2024-04-01 06:00:00,Apr,Monday,7,2020219.68
2024-04-01 07:00:00,Apr,Monday,8,2066039.95
2024-04-01 08:00:00,Apr,Monday,9,2106406.12
2024-04-01 09:00:00,Apr,Monday,10,2161764.66
2024-04-01 10:00:00,Apr,Monday,11,2160633.72
2024-04-01 11:00:00,Apr,Monday,12,2149407.28
2024-04-01 12:00:00,Apr,Monday,13,2203365.76
2024-04-01 13:00:00,Apr,Monday,14,2233648.88
2024-04-01 14:00:00,Apr,Monday,15,2234236.65
2024-04-01 15:00:00,Apr,Monday,16,2241751.05
2024-04-01 16:00:00,Apr,Monday,17,2227971.76
2024-04-01 17:00:00,Apr,Monday,18,2209463.02
2024-04-01 18:00:00,Apr,Monday,19,2204115.04
2024-04-01 19:00:00,Apr,Monday,20,2244390.18
2024-04-01 20:00:00,Apr,Monday,21,2158885.1
2024-04-01 21:00:00,Apr,Monday,22,2045874.44
2024-04-01 22:00:00,Apr,Monday,23,1934290.67
2024-04-01 23:00:00,Apr,Monday,24,1848229.86
2024-04-02 00:00:00,Apr,Tuesday,1,1765413.06
2024-04-02 01:00:00,Apr,Tuesday,2,1720321.87
2024-04-02 02:00:00,Apr,Tuesday,3,1686015.04
2024-04-02 03:00:00,Apr,Tuesday,4,1717424.15
2024-04-02 04:00:00,Apr,Tuesday,5,1800110.96
2024-04-02 05:00:00,Apr,Tuesday,6,1950165.02
2024-04-02 06:00:00,Apr,Tuesday,7,2051392.76
2024-04-02 07:00:00,Apr,Tuesday,8,2091094.34
2024-04-02 08:00:00,Apr,Tuesday,9,2159604.69
2024-04-02 09:00:00,Apr,Tuesday,10,2156173.04
2024-04-02 10:00:00,Apr,Tuesday,11,2187998.18
2024-04-02 11:00:00,Apr,Tuesday,12,2221490.54
2024-04-02 12:00:00,Apr,Tuesday,13,2231007.18
2024-04-02 13:00:00,Apr,Tuesday,14,2221415.55
2024-04-02 14:00:00,Apr,Tuesday,15,2174973.85
2024-04-02 15:00:00,Apr,Tuesday,16,2223646.02
2024-04-02 16:00:00,Apr,Tuesday,17,2305702.47
2024-04-02 17:00:00,Apr,Tuesday,18,2271347.43
2024-04-02 18:00:00,Apr,Tuesday,19,2204576.96
2024-04-02 19:00:00,Apr,Tuesday,20,2213632.62
2024-04-02 20:00:00,Apr,Tuesday,21,2168602.77
2024-04-02 21:00:00,Apr,Tuesday,22,2017829.64
2024-04-02 22:00:00,Apr,Tuesday,23,1895313.83
2024-04-02 23:00:00,Apr,Tuesday,24,1811561.08
2024-04-03 00:00:00,Apr,Wednesday,1,1728562.13
2024-04-03 01:00:00,Apr,Wednesday,2,1711779.95
2024-04-03 02:00:00,Apr,Wednesday,3,1727505.78
2024-04-03 03:00:00,Apr,Wednesday,4,1761054.74
2024-04-03 04:00:00,Apr,Wednesday,5,1864858.72
2024-04-03 05:00:00,Apr,Wednesday,6,2044975.85
2024-04-03 06:00:00,Apr,Wednesday,7,2188076.84
2024-04-03 07:00:00,Apr,Wednesday,8,2233456.09
2024-04-03 08:00:00,Apr,Wednesday,9,2258075.67
2024-04-03 09:00:00,Apr,Wednesday,10,2252765.87
2024-04-03 10:00:00,Apr,Wednesday,11,2283249.92
2024-04-03 11:00:00,Apr,Wednesday,12,2283216.97
2024-04-03 12:00:00,Apr,Wednesday,13,2269206.08
2024-04-03 13:00:00,Apr,Wednesday,14,2228533.45
2024-04-03 14:00:00,Apr,Wednesday,15,2197428.63
2024-04-03 15:00:00,Apr,Wednesday,16,2227513.3
2024-04-03 16:00:00,Apr,Wednesday,17,2247938.68
2024-04-03 17:00:00,Apr,Wednesday,18,2290154.62
2024-04-03 18:00:00,Apr,Wednesday,19,2309603.34
2024-04-03 19:00:00,Apr,Wednesday,20,2357721.73
2024-04-03 20:00:00,Apr,Wednesday,21,2318595.39
2024-04-03 21:00:00,Apr,Wednesday,22,2209480.7
2024-04-03 22:00:00,Apr,Wednesday,23,2115691.33
2024-04-03 23:00:00,Apr,Wednesday,24,2038915.2
2024-04-04 00:00:00,Apr,Thursday,1,2011198.51
2024-04-04 01:00:00,Apr,Thursday,2,1980690.04
2024-04-04 02:00:00,Apr,Thursday,3,1975941.45
2024-04-04 03:00:00,Apr,Thursday,4,2000822.82
2024-04-04 04:00:00,Apr,Thursday,5,2096045.64
2024-04-04 05:00:00,Apr,Thursday,6,2279873.27
2024-04-04 06:00:00,Apr,Thursday,7,2409547.28
2024-04-04 07:00:00,Apr,Thursday,8,2455207.68
2024-04-04 08:00:00,Apr,Thursday,9,2463407.87
2024-04-04 09:00:00,Apr,Thursday,10,2448841.57
2024-04-04 10:00:00,Apr,Thursday,11,2406184.56
2024-04-04 11:00:00,Apr,Thursday,12,2394266.61
2024-04-04 12:00:00,Apr,Thursday,13,2383970.22
2024-04-04 13:00:00,Apr,Thursday,14,2359735.19
2024-04-04 14:00:00,Apr,Thursday,15,2340354.92
2024-04-04 15:00:00,Apr,Thursday,16,2345729.03
2024-04-04 16:00:00,Apr,Thursday,17,2371687.07
2024-04-04 17:00:00,Apr,Thursday,18,2369131.58
2024-04-04 18:00:00,Apr,Thursday,19,2386553.38
2024-04-04 19:00:00,Apr,Thursday,20,2416648.83
2024-04-04 20:00:00,Apr,Thursday,21,2398393.04
2024-04-04 21:00:00,Apr,Thursday,22,2280435.13
2024-04-04 22:00:00,Apr,Thursday,23,2165921.84
2024-04-04 23:00:00,Apr,Thursday,24,2118561.28
2024-04-05 00:00:00,Apr,Friday,1,2062299.81
2024-04-05 01:00:00,Apr,Friday,2,2017018.42
2024-04-05 02:00:00,Apr,Friday,3,1996565.03
2024-04-05 03:00:00,Apr,Friday,4,2031529.4
2024-04-05 04:00:00,Apr,Friday,5,2118331.52
2024-04-05 05:00:00,Apr,Friday,6,2262445.11
2024-04-05 06:00:00,Apr,Friday,7,2387691.97
2024-04-05 07:00:00,Apr,Friday,8,2433961.35
2024-04-05 08:00:00,Apr,Friday,9,2433129.25
2024-04-05 09:00:00,Apr,Friday,10,2427534.23
2024-04-05 10:00:00,Apr,Friday,11,2392968.96
2024-04-05 11:00:00,Apr,Friday,12,2383994.02
2024-04-05 12:00:00,Apr,Friday,13,2367067.35
2024-04-05 13:00:00,Apr,Friday,14,2333969.1
2024-04-05 14:00:00,Apr,Friday,15,2317690.17
2024-04-05 15:00:00,Apr,Friday,16,2336439.38
2024-04-05 16:00:00,Apr,Friday,17,2259523.69
2024-04-05 17:00:00,Apr,Friday,18,2239480.43
2024-04-05 18:00:00,Apr,Friday,19,2235016.64
2024-04-05 19:00:00,Apr,Friday,20,2278393.55
2024-04-05 20:00:00,Apr,Friday,21,2261336.13
2024-04-05 21:00:00,Apr,Friday,22,2207164.57
2024-04-05 22:00:00,Apr,Friday,23,2129457.69
2024-04-05 23:00:00,Apr,Friday,24,2065374.28
2024-04-06 00:00:00,Apr,Saturday,1,2017751.87
2024-04-06 01:00:00,Apr,Saturday,2,2045922.81
2024-04-06 02:00:00,Apr,Saturday,3,2041302.01
2024-04-06 03:00:00,Apr,Saturday,4,2072147.41
2024-04-06 04:00:00,Apr,Saturday,5,2121923.43
2024-04-06 05:00:00,Apr,Saturday,6,2221374.0
2024-04-06 06:00:00,Apr,Saturday,7,2285444.55
2024-04-06 07:00:00,Apr,Saturday,8,2283381.15
2024-04-06 08:00:00,Apr,Saturday,9,2253395.11
2024-04-06 09:00:00,Apr,Saturday,10,2176483.18
2024-04-06 10:00:00,Apr,Saturday,11,2132577.17
2024-04-06 11:00:00,Apr,Saturday,12,2097329.94
2024-04-06 12:00:00,Apr,Saturday,13,2050304.6
2024-04-06 13:00:00,Apr,Saturday,14,1990067.53
2024-04-06 14:00:00,Apr,Saturday,15,1959736.6
2024-04-06 15:00:00,Apr,Saturday,16,1963454.74
2024-04-06 16:00:00,Apr,Saturday,17,1970526.18
2024-04-06 17:00:00,Apr,Saturday,18,1957287.74
2024-04-06 18:00:00,Apr,Saturday,19,1986705.66
2024-04-06 19:00:00,Apr,Saturday,20,2037240.82
2024-04-06 20:00:00,Apr,Saturday,21,2039599.16
2024-04-06 21:00:00,Apr,Saturday,22,2002417.84
2024-04-06 22:00:00,Apr,Saturday,23,1938382.76
2024-04-06 23:00:00,Apr,Saturday,24,1881065.61
2024-04-07 00:00:00,Apr,Sunday,1,1869025.58
2024-04-07 01:00:00,Apr,Sunday,2,1875274.67
2024-04-07 02:00:00,Apr,Sunday,3,1891165.33
2024-04-07 03:00:00,Apr,Sunday,4,1922000.39
2024-04-07 04:00:00,Apr,Sunday,5,1972599.24
2024-04-07 05:00:00,Apr,Sunday,6,2038133.39
2024-04-07 06:00:00,Apr,Sunday,7,2089925.06
2024-04-07 07:00:00,Apr,Sunday,8,2079510.54
2024-04-07 08:00:00,Apr,Sunday,9,2051555.14
2024-04-07 09:00:00,Apr,Sunday,10,2021617.46
2024-04-07 10:00:00,Apr,Sunday,11,2004999.38
2024-04-07 11:00:00,Apr,Sunday,12,1964308.77
2024-04-07 12:00:00,Apr,Sunday,13,1930020.54
2024-04-07 13:00:00,Apr,Sunday,14,1905545.16
2024-04-07 14:00:00,Apr,Sunday,15,1887198.27
2024-04-07 15:00:00,Apr,Sunday,16,1936442.96
2024-04-07 16:00:00,Apr,Sunday,17,1963192.38
2024-04-07 17:00:00,Apr,Sunday,18,1961913.25
2024-04-07 18:00:00,Apr,Sunday,19,2014401.37
2024-04-07 19:00:00,Apr,Sunday,20,2028792.01
2024-04-07 20:00:00,Apr,Sunday,21,2010026.33
2024-04-07 21:00:00,Apr,Sunday,22,1902154.81
2024-04-07 22:00:00,Apr,Sunday,23,1806589.16
2024-04-07 23:00:00,Apr,Sunday,24,1716884.8
2024-04-08 00:00:00,Apr,Monday,1,1666799.84
2024-04-08 01:00:00,Apr,Monday,2,1641611.02
2024-04-08 02:00:00,Apr,Monday,3,1661905.44
2024-04-08 03:00:00,Apr,Monday,4,1709902.52
2024-04-08 04:00:00,Apr,Monday,5,1795412.88
2024-04-08 05:00:00,Apr,Monday,6,1967724.98
2024-04-08 06:00:00,Apr,Monday,7,2074638.36
2024-04-08 07:00:00,Apr,Monday,8,2096684.86
2024-04-08 08:00:00,Apr,Monday,9,2129000.24
2024-04-08 09:00:00,Apr,Monday,10,2145339.47
2024-04-08 10:00:00,Apr,Monday,11,2180300.06
2024-04-08 11:00:00,Apr,Monday,12,2185699.03
2024-04-08 12:00:00,Apr,Monday,13,2191540.75
2024-04-08 13:00:00,Apr,Monday,14,2128597.56
2024-04-08 14:00:00,Apr,Monday,15,2073197.14
2024-04-08 15:00:00,Apr,Monday,16,2128807.86
2024-04-08 16:00:00,Apr,Monday,17,2177294.66
2024-04-08 17:00:00,Apr,Monday,18,2204479.28
2024-04-08 18:00:00,Apr,Monday,19,2200803.9
2024-04-08 19:00:00,Apr,Monday,20,2261995.13
2024-04-08 20:00:00,Apr,Monday,21,2227656.26
2024-04-08 21:00:00,Apr,Monday,22,2096245.48
2024-04-08 22:00:00,Apr,Monday,23,1962498.84
2024-04-08 23:00:00,Apr,Monday,24,1868357.29
2024-04-09 00:00:00,Apr,Tuesday,1,1758787.72
2024-04-09 01:00:00,Apr,Tuesday,2,1707717.34
2024-04-09 02:00:00,Apr,Tuesday,3,1676433.68
2024-04-09 03:00:00,Apr,Tuesday,4,1705555.81
2024-04-09 04:00:00,Apr,Tuesday,5,1793898.81
2024-04-09 05:00:00,Apr,Tuesday,6,1965804.94
2024-04-09 06:00:00,Apr,Tuesday,7,2052788.53
2024-04-09 07:00:00,Apr,Tuesday,8,2112016.04
2024-04-09 08:00:00,Apr,Tuesday,9,2137026.74
2024-04-09 09:00:00,Apr,Tuesday,10,2161994.81
2024-04-09 10:00:00,Apr,Tuesday,11,2170771.46
2024-04-09 11:00:00,Apr,Tuesday,12,2189434.11
2024-04-09 12:00:00,Apr,Tuesday,13,2221203.43
2024-04-09 13:00:00,Apr,Tuesday,14,2190896.59
2024-04-09 14:00:00,Apr,Tuesday,15,2186166.32
2024-04-09 15:00:00,Apr,Tuesday,16,2179316.67
2024-04-09 16:00:00,Apr,Tuesday,17,2187328.7
2024-04-09 17:00:00,Apr,Tuesday,18,2161506.17
2024-04-09 18:00:00,Apr,Tuesday,19,2171881.38
2024-04-09 19:00:00,Apr,Tuesday,20,2181489.99
2024-04-09 20:00:00,Apr,Tuesday,21,2114800.33
2024-04-09 21:00:00,Apr,Tuesday,22,2000457.56
2024-04-09 22:00:00,Apr,Tuesday,23,1896132.06
2024-04-09 23:00:00,Apr,Tuesday,24,1815756.45
2024-04-10 00:00:00,Apr,Wednesday,1,1748992.91
2024-04-10 01:00:00,Apr,Wednesday,2,1731926.1
2024-04-10 02:00:00,Apr,Wednesday,3,1727343.37
2024-04-10 03:00:00,Apr,Wednesday,4,1751541.23
2024-04-10 04:00:00,Apr,Wednesday,5,1837073.1
2024-04-10 05:00:00,Apr,Wednesday,6,2004788.76
2024-04-10 06:00:00,Apr,Wednesday,7,2103582.0
2024-04-10 07:00:00,Apr,Wednesday,8,2163486.73
2024-04-10 08:00:00,Apr,Wednesday,9,2201791.7
2024-04-10 09:00:00,Apr,Wednesday,10,2241888.97
2024-04-10 10:00:00,Apr,Wednesday,11,2248676.64
2024-04-10 11:00:00,Apr,Wednesday,12,2253544.84
2024-04-10 12:00:00,Apr,Wednesday,13,2221678.2
2024-04-10 13:00:00,Apr,Wednesday,14,2213386.34
2024-04-10 14:00:00,Apr,Wednesday,15,2189344.55
2024-04-10 15:00:00,Apr,Wednesday,16,2190432.43
2024-04-10 16:00:00,Apr,Wednesday,17,2219417.75
2024-04-10 17:00:00,Apr,Wednesday,18,2234426.66
2024-04-10 18:00:00,Apr,Wednesday,19,2202008.17
2024-04-10 19:00:00,Apr,Wednesday,20,2201634.19
2024-04-10 20:00:00,Apr,Wednesday,21,2141069.82
2024-04-10 21:00:00,Apr,Wednesday,22,2021568.9
2024-04-10 22:00:00,Apr,Wednesday,23,1888250.64
2024-04-10 23:00:00,Apr,Wednesday,24,1797078.44
2024-04-11 00:00:00,Apr,Thursday,1,1732935.24
2024-04-11 01:00:00,Apr,Thursday,2,1702589.41
2024-04-11 02:00:00,Apr,Thursday,3,1691923.28
2024-04-11 03:00:00,Apr,Thursday,4,1730112.96
2024-04-11 04:00:00,Apr,Thursday,5,1833899.85
2024-04-11 05:00:00,Apr,Thursday,6,1997859.3
2024-04-11 06:00:00,Apr,Thursday,7,2131947.61
2024-04-11 07:00:00,Apr,Thursday,8,2186610.91
2024-04-11 08:00:00,Apr,Thursday,9,2221416.01
2024-04-11 09:00:00,Apr,Thursday,10,2248912.98
2024-04-11 10:00:00,Apr,Thursday,11,2246433.13
2024-04-11 11:00:00,Apr,Thursday,12,2235694.49
2024-04-11 12:00:00,Apr,Thursday,13,2250016.39
2024-04-11 13:00:00,Apr,Thursday,14,2221874.69
2024-04-11 14:00:00,Apr,Thursday,15,2196189.05
2024-04-11 15:00:00,Apr,Thursday,16,2184066.52
2024-04-11 16:00:00,Apr,Thursday,17,2166481.78
2024-04-11 17:00:00,Apr,Thursday,18,2132645.7
2024-04-11 18:00:00,Apr,Thursday,19,2122977.39
2024-04-11 19:00:00,Apr,Thursday,20,2152336.65
2024-04-11 20:00:00,Apr,Thursday,21,2103480.35
2024-04-11 21:00:00,Apr,Thursday,22,1991228.1
2024-04-11 22:00:00,Apr,Thursday,23,1869428.3
2024-04-11 23:00:00,Apr,Thursday,24,1811034.86
2024-04-12 00:00:00,Apr,Friday,1,1742667.15
2024-04-12 01:00:00,Apr,Friday,2,1717503.68
2024-04-12 02:00:00,Apr,Friday,3,1703698.72
2024-04-12 03:00:00,Apr,Friday,4,1727746.99
2024-04-12 04:00:00,Apr,Friday,5,1835234.22
2024-04-12 05:00:00,Apr,Friday,6,2012532.29
2024-04-12 06:00:00,Apr,Friday,7,2130272.69
2024-04-12 07:00:00,Apr,Friday,8,2189750.75
2024-04-12 08:00:00,Apr,Friday,9,2227451.67
2024-04-12 09:00:00,Apr,Friday,10,2250808.83
2024-04-12 10:00:00,Apr,Friday,11,2258324.46
2024-04-12 11:00:00,Apr,Friday,12,2256778.81
2024-04-12 12:00:00,Apr,Friday,13,2264816.02
2024-04-12 13:00:00,Apr,Friday,14,2198691.39
2024-04-12 14:00:00,Apr,Friday,15,2130898.67
2024-04-12 15:00:00,Apr,Friday,16,2100613.87
2024-04-12 16:00:00,Apr,Friday,17,2132945.73
2024-04-12 17:00:00,Apr,Friday,18,2110024.56
2024-04-12 18:00:00,Apr,Friday,19,2084532.75
2024-04-12 19:00:00,Apr,Friday,20,2117261.94
2024-04-12 20:00:00,Apr,Friday,21,2077386.3
2024-04-12 21:00:00,Apr,Friday,22,1985172.29
2024-04-12 22:00:00,Apr,Friday,23,1892314.65
2024-04-12 23:00:00,Apr,Friday,24,1808382.4
2024-04-13 00:00:00,Apr,Saturday,1,1762564.87
2024-04-13 01:00:00,Apr,Saturday,2,1724848.71
2024-04-13 02:00:00,Apr,Saturday,3,1726095.47
2024-04-13 03:00:00,Apr,Saturday,4,1748111.61
2024-04-13 04:00:00,Apr,Saturday,5,1804089.03
2024-04-13 05:00:00,Apr,Saturday,6,1878573.46
2024-04-13 06:00:00,Apr,Saturday,7,1914582.2
2024-04-13 07:00:00,Apr,Saturday,8,1957329.97
2024-04-13 08:00:00,Apr,Saturday,9,1970646.45
2024-04-13 09:00:00,Apr,Saturday,10,1953858.74
2024-04-13 10:00:00,Apr,Saturday,11,1921445.04
2024-04-13 11:00:00,Apr,Saturday,12,1908203.22
2024-04-13 12:00:00,Apr,Saturday,13,1883413.39
2024-04-13 13:00:00,Apr,Saturday,14,1862886.7
2024-04-13 14:00:00,Apr,Saturday,15,1854206.34
2024-04-13 15:00:00,Apr,Saturday,16,1877485.07
2024-04-13 16:00:00,Apr,Saturday,17,1890574.35
2024-04-13 17:00:00,Apr,Saturday,18,1889419.01
2024-04-13 18:00:00,Apr,Saturday,19,1871184.49
2024-04-13 19:00:00,Apr,Saturday,20,1907683.13
2024-04-13 20:00:00,Apr,Saturday,21,1893265.01
2024-04-13 21:00:00,Apr,Saturday,22,1827658.51
2024-04-13 22:00:00,Apr,Saturday,23,1735510.2
2024-04-13 23:00:00,Apr,Saturday,24,1663360.34
2024-04-14 00:00:00,Apr,Sunday,1,1605172.05
2024-04-14 01:00:00,Apr,Sunday,2,1569697.67
2024-04-14 02:00:00,Apr,Sunday,3,1586059.57
2024-04-14 03:00:00,Apr,Sunday,4,1590408.2
2024-04-14 04:00:00,Apr,Sunday,5,1619490.62
2024-04-14 05:00:00,Apr,Sunday,6,1666259.87
2024-04-14 06:00:00,Apr,Sunday,7,1678520.26
2024-04-14 07:00:00,Apr,Sunday,8,1749817.9
2024-04-14 08:00:00,Apr,Sunday,9,1800304.23
2024-04-14 09:00:00,Apr,Sunday,10,1851127.66
2024-04-14 10:00:00,Apr,Sunday,11,1874931.64
2024-04-14 11:00:00,Apr,Sunday,12,1913190.06
2024-04-14 12:00:00,Apr,Sunday,13,1940552.28
2024-04-14 13:00:00,Apr,Sunday,14,1953719.93
2024-04-14 14:00:00,Apr,Sunday,15,1990841.61
2024-04-14 15:00:00,Apr,Sunday,16,2066919.07
2024-04-14 16:00:00,Apr,Sunday,17,2131259.58
2024-04-14 17:00:00,Apr,Sunday,18,2145614.29
2024-04-14 18:00:00,Apr,Sunday,19,2147592.63
2024-04-14 19:00:00,Apr,Sunday,20,2186079.61
2024-04-14 20:00:00,Apr,Sunday,21,2167989.39
2024-04-14 21:00:00,Apr,Sunday,22,2003703.44
2024-04-14 22:00:00,Apr,Sunday,23,1885093.37
2024-04-14 23:00:00,Apr,Sunday,24,1750623.9
2024-04-15 00:00:00,Apr,Monday,1,1670176.48
2024-04-15 01:00:00,Apr,Monday,2,1622541.13
2024-04-15 02:00:00,Apr,Monday,3,1605322.25
2024-04-15 03:00:00,Apr,Monday,4,1621784.18
2024-04-15 04:00:00,Apr,Monday,5,1700478.42
2024-04-15 05:00:00,Apr,Monday,6,1878510.2
2024-04-15 06:00:00,Apr,Monday,7,2002483.41
2024-04-15 07:00:00,Apr,Monday,8,2072625.64
2024-04-15 08:00:00,Apr,Monday,9,2145330.7
2024-04-15 09:00:00,Apr,Monday,10,2215972.38
2024-04-15 10:00:00,Apr,Monday,11,2292824.73
2024-04-15 11:00:00,Apr,Monday,12,2366397.57
2024-04-15 12:00:00,Apr,Monday,13,2440747.79
2024-04-15 13:00:00,Apr,Monday,14,2489159.84
2024-04-15 14:00:00,Apr,Monday,15,2551278.49
2024-04-15 15:00:00,Apr,Monday,16,2614351.81
2024-04-15 16:00:00,Apr,Monday,17,2671969.67
2024-04-15 17:00:00,Apr,Monday,18,2659964.94
2024-04-15 18:00:00,Apr,Monday,19,2619975.55
2024-04-15 19:00:00,Apr,Monday,20,2567280.03
2024-04-15 20:00:00,Apr,Monday,21,2468963.13
2024-04-15 21:00:00,Apr,Monday,22,2291477.88
2024-04-15 22:00:00,Apr,Monday,23,2087363.16
2024-04-15 23:00:00,Apr,Monday,24,1913560.47
2024-04-16 00:00:00,Apr,Tuesday,1,1820495.08
2024-04-16 01:00:00,Apr,Tuesday,2,1734911.3
2024-04-16 02:00:00,Apr,Tuesday,3,1676897.64
2024-04-16 03:00:00,Apr,Tuesday,4,1676422.05
2024-04-16 04:00:00,Apr,Tuesday,5,1778219.09
2024-04-16 05:00:00,Apr,Tuesday,6,1909217.15
2024-04-16 06:00:00,Apr,Tuesday,7,2002500.22
2024-04-16 07:00:00,Apr,Tuesday,8,2052533.16
2024-04-16 08:00:00,Apr,Tuesday,9,2103621.14
2024-04-16 09:00:00,Apr,Tuesday,10,2182940.78
2024-04-16 10:00:00,Apr,Tuesday,11,2271515.14
2024-04-16 11:00:00,Apr,Tuesday,12,2373756.49
2024-04-16 12:00:00,Apr,Tuesday,13,2491785.78
2024-04-16 13:00:00,Apr,Tuesday,14,2592638.07
2024-04-16 14:00:00,Apr,Tuesday,15,2664687.24
2024-04-16 15:00:00,Apr,Tuesday,16,2679406.03
2024-04-16 16:00:00,Apr,Tuesday,17,2695018.53
2024-04-16 17:00:00,Apr,Tuesday,18,2690346.86
2024-04-16 18:00:00,Apr,Tuesday,19,2580975.28
2024-04-16 19:00:00,Apr,Tuesday,20,2544183.5
2024-04-16 20:00:00,Apr,Tuesday,21,2471457.44
2024-04-16 21:00:00,Apr,Tuesday,22,2315653.11
2024-04-16 22:00:00,Apr,Tuesday,23,2146280.03
2024-04-16 23:00:00,Apr,Tuesday,24,2018498.5
2024-04-17 00:00:00,Apr,Wednesday,1,1920814.78
2024-04-17 01:00:00,Apr,Wednesday,2,1839080.74
2024-04-17 02:00:00,Apr,Wednesday,3,1787323.15
2024-04-17 03:00:00,Apr,Wednesday,4,1774419.87
2024-04-17 04:00:00,Apr,Wednesday,5,1834571.14
2024-04-17 05:00:00,Apr,Wednesday,6,1985858.79
